current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
2017-07-01	2016-07-01	stem	3.82	2019-07-01	2018-07-01	1	370856	1416888
2018-07-01	2017-07-01	stem	2.31	2018-07-01	2017-07-01	1	364816	841662
2018-07-01	2017-07-01	stem	3.37	2019-07-01	2018-07-01	1	364816	1229598
2018-07-01	2017-07-01	stem	3.38	2020-07-01	2019-07-01	1	91808	310587
2019-07-01	2018-07-01	stem	3.6	2019-07-01	2018-07-01	1	364816	1313846
2019-07-01	2018-07-01	stem	3.48	2020-07-01	2019-07-01	1	91808	319903
2020-07-01	2019-07-01	stem	2.66	2020-07-01	2019-07-01	1	23104	61480
1997-07-01	1996-07-01	stem_ep	0.0	1997-07-01	1996-07-01	1	1936	0
1997-07-01	1996-07-01	stem_ep	0.04	1998-07-01	1997-07-01	1	5632	220
1997-07-01	1996-07-01	stem_ep	0.24	1999-07-01	1998-07-01	1	6952	1672
1998-07-01	1997-07-01	stem_ep	0.08	1998-07-01	1997-07-01	1	16384	1266
1998-07-01	1997-07-01	stem_ep	0.27	1999-07-01	1998-07-01	1	20224	5547
1998-07-01	1997-07-01	stem_ep	0.2	2000-07-01	1999-07-01	1	24320	4858
1999-07-01	1998-07-01	stem_ep	0.4	1999-07-01	1998-07-01	1	24964	9872
1999-07-01	1998-07-01	stem_ep	0.37	2000-07-01	1999-07-01	1	30020	11026
1999-07-01	1998-07-01	stem_ep	0.35	2001-07-01	2000-07-01	1	33496	11890
2000-07-01	1999-07-01	stem_ep	0.31	2000-07-01	1999-07-01	1	36100	11162
2000-07-01	1999-07-01	stem_ep	0.31	2001-07-01	2000-07-01	1	40280	12355
2000-07-01	1999-07-01	stem_ep	0.79	2002-07-01	2001-07-01	1	70490	55540
2001-07-01	2000-07-01	stem_ep	0.3	2001-07-01	2000-07-01	1	44944	13458
2001-07-01	2000-07-01	stem_ep	0.74	2002-07-01	2001-07-01	1	78652	58547
2001-07-01	2000-07-01	stem_ep	0.76	2003-07-01	2002-07-01	1	72292	54651
2002-07-01	2001-07-01	stem_ep	0.64	2002-07-01	2001-07-01	1	137641	87714
2002-07-01	2001-07-01	stem_ep	1.08	2003-07-01	2002-07-01	1	126511	136861
2002-07-01	2001-07-01	stem_ep	0.95	2004-07-01	2003-07-01	1	166950	159391
2003-07-01	2002-07-01	stem_ep	1.04	2003-07-01	2002-07-01	1	116281	120366
2003-07-01	2002-07-01	stem_ep	0.87	2004-07-01	2003-07-01	1	153450	133070
2003-07-01	2002-07-01	stem_ep	1.53	2005-07-01	2004-07-01	1	168795	257416
2004-07-01	2003-07-01	stem_ep	0.46	2004-07-01	2003-07-01	1	202500	92604
2004-07-01	2003-07-01	stem_ep	1.07	2005-07-01	2004-07-01	1	222750	239239
2004-07-01	2003-07-01	stem_ep	1.36	2006-07-01	2005-07-01	1	203400	276060
2005-07-01	2004-07-01	stem_ep	0.8	2005-07-01	2004-07-01	1	245025	195936
2005-07-01	2004-07-01	stem_ep	0.77	2006-07-01	2005-07-01	1	223740	171583
2005-07-01	2004-07-01	stem_ep	1.29	2007-07-01	2006-07-01	1	245520	316290
2006-07-01	2005-07-01	stem_ep	0.56	2006-07-01	2005-07-01	1	204304	114258
2006-07-01	2005-07-01	stem_ep	0.91	2007-07-01	2006-07-01	1	224192	203428
2006-07-01	2005-07-01	stem_ep	1.14	2008-07-01	2007-07-01	1	213796	244600
2007-07-01	2006-07-01	stem_ep	0.57	2007-07-01	2006-07-01	1	246016	140988
2007-07-01	2006-07-01	stem_ep	0.61	2008-07-01	2007-07-01	1	234608	143217
2007-07-01	2006-07-01	stem_ep	1.15	2009-07-01	2008-07-01	1	257424	296347
2008-07-01	2007-07-01	stem_ep	0.52	2008-07-01	2007-07-01	1	223729	116122
2008-07-01	2007-07-01	stem_ep	0.83	2009-07-01	2008-07-01	1	245487	204929
2008-07-01	2007-07-01	stem_ep	0.91	2010-07-01	2009-07-01	1	178794	163391
2009-07-01	2008-07-01	stem_ep	0.46	2009-07-01	2008-07-01	1	269361	124080
2009-07-01	2008-07-01	stem_ep	0.34	2010-07-01	2009-07-01	1	196182	66449
2009-07-01	2008-07-01	stem_ep	0.41	2011-07-01	2010-07-01	1	280779	114105
2010-07-01	2009-07-01	stem_ep	0.15	2010-07-01	2009-07-01	1	142884	20936
2010-07-01	2009-07-01	stem_ep	0.21	2011-07-01	2010-07-01	1	204498	43233
2010-07-01	2009-07-01	stem_ep	0.11	2012-07-01	2011-07-01	1	202986	22888
2011-07-01	2010-07-01	stem_ep	0.26	2011-07-01	2010-07-01	1	292681	74914
2011-07-01	2010-07-01	stem_ep	0.17	2012-07-01	2011-07-01	1	290517	50720
2011-07-01	2010-07-01	stem_ep	0.29	2013-07-01	2012-07-01	1	304583	87124
2012-07-01	2011-07-01	stem_ep	0.08	2012-07-01	2011-07-01	1	288369	22352
2012-07-01	2011-07-01	stem_ep	0.21	2013-07-01	2012-07-01	1	302331	64648
2012-07-01	2011-07-01	stem_ep	0.58	2014-07-01	2013-07-01	1	307164	177313
2013-07-01	2012-07-01	stem_ep	0.31	2013-07-01	2012-07-01	1	316969	98362
2013-07-01	2012-07-01	stem_ep	0.62	2014-07-01	2013-07-01	1	322036	198184
2013-07-01	2012-07-01	stem_ep	0.47	2015-07-01	2014-07-01	1	335548	159368
2014-07-01	2013-07-01	stem_ep	0.79	2014-07-01	2013-07-01	1	327184	259966
2014-07-01	2013-07-01	stem_ep	0.75	2015-07-01	2014-07-01	1	340912	254747
2014-07-01	2013-07-01	stem_ep	0.72	2016-07-01	2015-07-01	1	340912	247124
2015-07-01	2014-07-01	stem_ep	0.58	2015-07-01	2014-07-01	1	355216	205068
2015-07-01	2014-07-01	stem_ep	0.51	2016-07-01	2015-07-01	1	355216	182743
2015-07-01	2014-07-01	stem_ep	0.6	2017-07-01	2016-07-01	1	365944	220170
2016-07-01	2015-07-01	stem_ep	0.42	2016-07-01	2015-07-01	1	355216	148450
2016-07-01	2015-07-01	stem_ep	0.5	2017-07-01	2016-07-01	1	365944	184161
2016-07-01	2015-07-01	stem_ep	0.39	2018-07-01	2017-07-01	1	359984	139479
2017-07-01	2016-07-01	stem_ep	0.57	2017-07-01	2016-07-01	1	376996	213100
2017-07-01	2016-07-01	stem_ep	0.46	2018-07-01	2017-07-01	1	370856	172373
2017-07-01	2016-07-01	stem_ep	0.78	2019-07-01	2018-07-01	1	370856	287869
2018-07-01	2017-07-01	stem_ep	0.34	2018-07-01	2017-07-01	1	364816	124666
2018-07-01	2017-07-01	stem_ep	0.68	2019-07-01	2018-07-01	1	364816	249421
2018-07-01	2017-07-01	stem_ep	0.82	2020-07-01	2019-07-01	1	91808	74914
2019-07-01	2018-07-01	stem_ep	0.87	2019-07-01	2018-07-01	1	364816	317950
2019-07-01	2018-07-01	stem_ep	0.97	2020-07-01	2019-07-01	1	91808	89281
2020-07-01	2019-07-01	stem_ep	0.74	2020-07-01	2019-07-01	1	23104	17060
1997-07-01	1996-07-01	wolf	8.89	1997-07-01	1996-07-01	2	1936	17212
1997-07-01	1996-07-01	wolf	10.38	1998-07-01	1997-07-01	2	5632	58488
1997-07-01	1996-07-01	wolf	11.44	1999-07-01	1998-07-01	2	6952	79565
1998-07-01	1997-07-01	wolf	6.06	1998-07-01	1997-07-01	2	16384	99224
1998-07-01	1997-07-01	wolf	6.2	1999-07-01	1998-07-01	2	20224	125422
1998-07-01	1997-07-01	wolf	7.83	2000-07-01	1999-07-01	2	24320	190448
1999-07-01	1998-07-01	wolf	4.06	1999-07-01	1998-07-01	2	24964	101248
1999-07-01	1998-07-01	wolf	4.65	2000-07-01	1999-07-01	2	30020	139600
1999-07-01	1998-07-01	wolf	5.9	2001-07-01	2000-07-01	2	33496	197530
2000-07-01	1999-07-01	wolf	2.68	2000-07-01	1999-07-01	2	36100	96792
2000-07-01	1999-07-01	wolf	4.4	2001-07-01	2000-07-01	2	40280	177295
2000-07-01	1999-07-01	wolf	4.9	2002-07-01	2001-07-01	2	70110	343877
2001-07-01	2000-07-01	wolf	3.88	2001-07-01	2000-07-01	2	44944	174482
2001-07-01	2000-07-01	wolf	5.0	2002-07-01	2001-07-01	2	78228	390827
2001-07-01	2000-07-01	wolf	8.0	2003-07-01	2002-07-01	2	72928	583748
2002-07-01	2001-07-01	wolf	3.54	2002-07-01	2001-07-01	2	136161	482380
2002-07-01	2001-07-01	wolf	6.66	2003-07-01	2002-07-01	2	126936	845436
2002-07-01	2001-07-01	wolf	9.69	2004-07-01	2003-07-01	2	164943	1598957
2003-07-01	2002-07-01	wolf	5.1	2003-07-01	2002-07-01	2	118336	603018
2003-07-01	2002-07-01	wolf	5.88	2004-07-01	2003-07-01	2	153768	903949
2003-07-01	2002-07-01	wolf	8.43	2005-07-01	2004-07-01	2	170968	1440993
2004-07-01	2003-07-01	wolf	4.47	2004-07-01	2003-07-01	2	199809	893950
2004-07-01	2003-07-01	wolf	5.8	2005-07-01	2004-07-01	2	222159	1287421
2004-07-01	2003-07-01	wolf	6.67	2006-07-01	2005-07-01	2	201597	1344404
2005-07-01	2004-07-01	wolf	2.92	2005-07-01	2004-07-01	2	247009	720958
2005-07-01	2004-07-01	wolf	3.38	2006-07-01	2005-07-01	2	224147	757023
2005-07-01	2004-07-01	wolf	4.61	2007-07-01	2006-07-01	2	247009	1138520
2006-07-01	2005-07-01	wolf	2.72	2006-07-01	2005-07-01	2	203401	554246
2006-07-01	2005-07-01	wolf	3.51	2007-07-01	2006-07-01	2	224147	787725
2006-07-01	2005-07-01	wolf	4.33	2008-07-01	2007-07-01	2	213323	923299
2007-07-01	2006-07-01	wolf	3.41	2007-07-01	2006-07-01	2	247009	841336
2007-07-01	2006-07-01	wolf	3.7	2008-07-01	2007-07-01	2	235081	869802
2007-07-01	2006-07-01	wolf	4.68	2009-07-01	2008-07-01	2	257943	1206449
2008-07-01	2007-07-01	wolf	2.88	2008-07-01	2007-07-01	2	223729	643522
2008-07-01	2007-07-01	wolf	3.47	2009-07-01	2008-07-01	2	245487	852451
2008-07-01	2007-07-01	wolf	6.45	2010-07-01	2009-07-01	2	177375	1143273
2009-07-01	2008-07-01	wolf	3.15	2009-07-01	2008-07-01	2	269361	849734
2009-07-01	2008-07-01	wolf	5.24	2010-07-01	2009-07-01	2	194625	1019169
2009-07-01	2008-07-01	wolf	7.49	2011-07-01	2010-07-01	2	281817	2109990
2010-07-01	2009-07-01	wolf	4.53	2010-07-01	2009-07-01	2	140625	636398
2010-07-01	2009-07-01	wolf	6.23	2011-07-01	2010-07-01	2	203625	1269280
2010-07-01	2009-07-01	wolf	6.37	2012-07-01	2011-07-01	2	201375	1283579
2011-07-01	2010-07-01	wolf	5.45	2011-07-01	2010-07-01	2	294849	1607984
2011-07-01	2010-07-01	wolf	6.4	2012-07-01	2011-07-01	2	291591	1865796
2011-07-01	2010-07-01	wolf	8.92	2013-07-01	2012-07-01	2	306252	2732796
2012-07-01	2011-07-01	wolf	5.16	2012-07-01	2011-07-01	2	288369	1486670
2012-07-01	2011-07-01	wolf	6.15	2013-07-01	2012-07-01	2	302868	1862743
2012-07-01	2011-07-01	wolf	7.74	2014-07-01	2013-07-01	2	306627	2371824
2013-07-01	2012-07-01	wolf	4.69	2013-07-01	2012-07-01	2	318096	1491506
2013-07-01	2012-07-01	wolf	4.74	2014-07-01	2013-07-01	2	322044	1527996
2013-07-01	2012-07-01	wolf	6.41	2015-07-01	2014-07-01	2	335016	2147462
2014-07-01	2013-07-01	wolf	3.24	2014-07-01	2013-07-01	2	326041	1057092
2014-07-01	2013-07-01	wolf	4.92	2015-07-01	2014-07-01	2	339174	1670285
2014-07-01	2013-07-01	wolf	5.93	2016-07-01	2015-07-01	2	340887	2021059
2015-07-01	2014-07-01	wolf	4.9	2015-07-01	2014-07-01	2	352836	1729176
2015-07-01	2014-07-01	wolf	5.22	2016-07-01	2015-07-01	2	354618	1850159
2015-07-01	2014-07-01	wolf	6.7	2017-07-01	2016-07-01	2	364122	2437871
2016-07-01	2015-07-01	wolf	4.94	2016-07-01	2015-07-01	2	356409	1759704
2016-07-01	2015-07-01	wolf	6.27	2017-07-01	2016-07-01	2	365961	2295155
2016-07-01	2015-07-01	wolf	7.25	2018-07-01	2017-07-01	2	362976	2631104
2017-07-01	2016-07-01	wolf	6.54	2017-07-01	2016-07-01	2	375769	2458474
2017-07-01	2016-07-01	wolf	7.42	2018-07-01	2017-07-01	2	372704	2765148
2017-07-01	2016-07-01	wolf	8.73	2019-07-01	2018-07-01	2	369026	3222864
2018-07-01	2017-07-01	wolf	7.14	2018-07-01	2017-07-01	2	369664	2639060
2018-07-01	2017-07-01	wolf	8.79	2019-07-01	2018-07-01	2	366016	3217122
2018-07-01	2017-07-01	wolf	9.53	2020-07-01	2019-07-01	2	91808	874960
2019-07-01	2018-07-01	wolf	8.21	2019-07-01	2018-07-01	2	362404	2976246
2019-07-01	2018-07-01	wolf	8.49	2020-07-01	2019-07-01	2	90902	771473
2020-07-01	2019-07-01	wolf	6.24	2020-07-01	2019-07-01	2	22801	142218
1997-07-01	1996-07-01	wolf_nonepitope	2.11	1997-07-01	1996-07-01	2	1936	4082
1997-07-01	1996-07-01	wolf_nonepitope	2.1	1998-07-01	1997-07-01	2	5632	11801
1997-07-01	1996-07-01	wolf_nonepitope	2.93	1999-07-01	1998-07-01	2	6952	20341
1998-07-01	1997-07-01	wolf_nonepitope	1.83	1998-07-01	1997-07-01	2	16384	29938
1998-07-01	1997-07-01	wolf_nonepitope	2.79	1999-07-01	1998-07-01	2	20224	56419
1998-07-01	1997-07-01	wolf_nonepitope	4.17	2000-07-01	1999-07-01	2	24320	101338
1999-07-01	1998-07-01	wolf_nonepitope	3.21	1999-07-01	1998-07-01	2	24964	80060
1999-07-01	1998-07-01	wolf_nonepitope	4.8	2000-07-01	1999-07-01	2	30020	144149
1999-07-01	1998-07-01	wolf_nonepitope	4.55	2001-07-01	2000-07-01	2	33496	152469
2000-07-01	1999-07-01	wolf_nonepitope	3.56	2000-07-01	1999-07-01	2	36100	128508
2000-07-01	1999-07-01	wolf_nonepitope	5.05	2001-07-01	2000-07-01	2	40280	203348
2000-07-01	1999-07-01	wolf_nonepitope	7.68	2002-07-01	2001-07-01	2	70110	538549
2001-07-01	2000-07-01	wolf_nonepitope	4.54	2001-07-01	2000-07-01	2	44944	204184
2001-07-01	2000-07-01	wolf_nonepitope	6.38	2002-07-01	2001-07-01	2	78228	499394
2001-07-01	2000-07-01	wolf_nonepitope	8.31	2003-07-01	2002-07-01	2	72928	605763
2002-07-01	2001-07-01	wolf_nonepitope	5.39	2002-07-01	2001-07-01	2	136161	733832
2002-07-01	2001-07-01	wolf_nonepitope	7.78	2003-07-01	2002-07-01	2	126936	987109
2002-07-01	2001-07-01	wolf_nonepitope	8.58	2004-07-01	2003-07-01	2	164943	1415456
2003-07-01	2002-07-01	wolf_nonepitope	5.21	2003-07-01	2002-07-01	2	118336	617010
2003-07-01	2002-07-01	wolf_nonepitope	4.08	2004-07-01	2003-07-01	2	153768	627735
2003-07-01	2002-07-01	wolf_nonepitope	4.83	2005-07-01	2004-07-01	2	170968	825861
2004-07-01	2003-07-01	wolf_nonepitope	1.88	2004-07-01	2003-07-01	2	199809	375836
2004-07-01	2003-07-01	wolf_nonepitope	2.62	2005-07-01	2004-07-01	2	222159	582152
2004-07-01	2003-07-01	wolf_nonepitope	3.81	2006-07-01	2005-07-01	2	201597	767936
2005-07-01	2004-07-01	wolf_nonepitope	2.41	2005-07-01	2004-07-01	2	247009	594556
2005-07-01	2004-07-01	wolf_nonepitope	3.14	2006-07-01	2005-07-01	2	224147	703702
2005-07-01	2004-07-01	wolf_nonepitope	4.41	2007-07-01	2006-07-01	2	247009	1088894
2006-07-01	2005-07-01	wolf_nonepitope	2.76	2006-07-01	2005-07-01	2	203401	561992
2006-07-01	2005-07-01	wolf_nonepitope	3.52	2007-07-01	2006-07-01	2	224147	789266
2006-07-01	2005-07-01	wolf_nonepitope	3.95	2008-07-01	2007-07-01	2	213323	842025
2007-07-01	2006-07-01	wolf_nonepitope	2.58	2007-07-01	2006-07-01	2	247009	636916
2007-07-01	2006-07-01	wolf_nonepitope	2.56	2008-07-01	2007-07-01	2	235081	601323
2007-07-01	2006-07-01	wolf_nonepitope	3.08	2009-07-01	2008-07-01	2	257943	794564
2008-07-01	2007-07-01	wolf_nonepitope	2.13	2008-07-01	2007-07-01	2	223729	477082
2008-07-01	2007-07-01	wolf_nonepitope	2.38	2009-07-01	2008-07-01	2	245487	584725
2008-07-01	2007-07-01	wolf_nonepitope	2.8	2010-07-01	2009-07-01	2	177375	495977
2009-07-01	2008-07-01	wolf_nonepitope	1.95	2009-07-01	2008-07-01	2	269361	524868
2009-07-01	2008-07-01	wolf_nonepitope	2.19	2010-07-01	2009-07-01	2	194625	426583
2009-07-01	2008-07-01	wolf_nonepitope	2.31	2011-07-01	2010-07-01	2	281817	650075
2010-07-01	2009-07-01	wolf_nonepitope	2.3	2010-07-01	2009-07-01	2	140625	324098
2010-07-01	2009-07-01	wolf_nonepitope	2.45	2011-07-01	2010-07-01	2	203625	498403
2010-07-01	2009-07-01	wolf_nonepitope	3.3	2012-07-01	2011-07-01	2	201375	663868
2011-07-01	2010-07-01	wolf_nonepitope	2.43	2011-07-01	2010-07-01	2	294849	716682
2011-07-01	2010-07-01	wolf_nonepitope	3.19	2012-07-01	2011-07-01	2	291591	930507
2011-07-01	2010-07-01	wolf_nonepitope	3.82	2013-07-01	2012-07-01	2	306252	1170831
2012-07-01	2011-07-01	wolf_nonepitope	2.89	2012-07-01	2011-07-01	2	288369	834138
2012-07-01	2011-07-01	wolf_nonepitope	3.36	2013-07-01	2012-07-01	2	302868	1016932
2012-07-01	2011-07-01	wolf_nonepitope	4.35	2014-07-01	2013-07-01	2	306627	1334028
2013-07-01	2012-07-01	wolf_nonepitope	2.8	2013-07-01	2012-07-01	2	318096	889694
2013-07-01	2012-07-01	wolf_nonepitope	3.33	2014-07-01	2013-07-01	2	322044	1072608
2013-07-01	2012-07-01	wolf_nonepitope	4.59	2015-07-01	2014-07-01	2	335016	1537961
2014-07-01	2013-07-01	wolf_nonepitope	3.21	2014-07-01	2013-07-01	2	326041	1047622
2014-07-01	2013-07-01	wolf_nonepitope	4.04	2015-07-01	2014-07-01	2	339174	1370977
2014-07-01	2013-07-01	wolf_nonepitope	4.82	2016-07-01	2015-07-01	2	340887	1643305
2015-07-01	2014-07-01	wolf_nonepitope	3.4	2015-07-01	2014-07-01	2	352836	1200660
2015-07-01	2014-07-01	wolf_nonepitope	3.57	2016-07-01	2015-07-01	2	354618	1266247
2015-07-01	2014-07-01	wolf_nonepitope	4.23	2017-07-01	2016-07-01	2	364122	1540544
2016-07-01	2015-07-01	wolf_nonepitope	3.22	2016-07-01	2015-07-01	2	356409	1147858
2016-07-01	2015-07-01	wolf_nonepitope	3.47	2017-07-01	2016-07-01	2	365961	1269435
2016-07-01	2015-07-01	wolf_nonepitope	3.11	2018-07-01	2017-07-01	2	362976	1129883
2017-07-01	2016-07-01	wolf_nonepitope	3.19	2017-07-01	2016-07-01	2	375769	1200218
2017-07-01	2016-07-01	wolf_nonepitope	3.02	2018-07-01	2017-07-01	2	372704	1125822
